fbref,name,transfermarkt,url
38cd5b8f,Danny Vukovic,43113,/danny-vukovic/profil/spieler/43113
38ce1150,Jorge de Frutos,455181,/jorge-de-frutos/profil/spieler/455181
38ceb24a,Leandro Trossard,144028,/leandro-trossard/profil/spieler/144028
38d9ce53,Janis Antiste,538974,/janis-antiste/profil/spieler/538974
3902e91b,Gonzalo Melero,162056,/gonzalo-melero/profil/spieler/162056
3904e745,Dragan Mihajlovic,74741,/dragan-mihajlovic/profil/spieler/74741
390ab439,Roderick Miranda,87856,/roderick-miranda/profil/spieler/87856
3925dbd6,Aleksandar Mitrovic,51152,/aleksandar-mitrovic/profil/spieler/51152
392a7aea,Hans Vanaken,137576,/hans-vanaken/profil/spieler/137576
392d98fc,Harrison Manzala,268555,/harrison-manzala/profil/spieler/268555
3935e52e,Sead Kolasinac,94005,/sead-kolasinac/profil/spieler/94005
394854c4,George Baldock,146690,/george-baldock/profil/spieler/146690
39583cfd,Gerard Deulofeu,129476,/gerard-deulofeu/profil/spieler/129476
39769cff,Rasmus Nissen,369684,/rasmus-kristensen/profil/spieler/369684
397ba086,Grejohn Kyei,321647,/grejohn-kyei/profil/spieler/321647
3984a078,Wellington Nem,121988,/wellington-nem/profil/spieler/121988
39bec070,Marco Fossati,110931,/marco-fossati/profil/spieler/110931
39e9c09a,Walter Montoya,267420,/walter-montoya/profil/spieler/267420
39ee6cb6,Andrea Rispoli,74448,/andrea-rispoli/profil/spieler/74448
3a233281,Leon Bailey,387626,/leon-bailey/profil/spieler/387626
3a24769f,Ross Barkley,131978,/ross-barkley/profil/spieler/131978
3a6a49f7,Borja Valle,176067,/borja-valle/profil/spieler/176067
3a949a25,Martin Dubravka,74960,/martin-dubravka/profil/spieler/74960
3a9c4b7b,Nacho Vidal,216870,/nacho-vidal/profil/spieler/216870
3aa4a3be,Loren Moron,354741,/loren-moron/profil/spieler/354741
3acad81a,Michael Parensen,18533,/michael-parensen/profil/spieler/18533
3acadb7f,Djordje Nikolic,274344,/djordje-nikolic/profil/spieler/274344
3acddfdd,Yoann Gourcuff,18912,/yoann-gourcuff/profil/spieler/18912
3ae14ed1,Trezeguet,234189,/trezeguet/profil/spieler/234189
3b15ef2d,Medhi Benatia,45124,/medhi-benatia/profil/spieler/45124
3b333ac3,Hans Hateboer,275303,/hans-hateboer/profil/spieler/275303
3b571db6,Vadym Sapay,59129,/vadym-sapay/profil/spieler/59129
3b57f7f8,Dusan Basta,19694,/dusan-basta/profil/spieler/19694
3b61c9ec,Luca Pellegrini,346567,/luca-pellegrini/profil/spieler/346567
3b8674e6,Rodrigo Bentancur,354362,/rodrigo-bentancur/profil/spieler/354362
3b9858f5,Marios Oikonomou,174488,/marios-ikonomou/profil/spieler/174488
3bb625ac,Edimilson Fernandes,247555,/edimilson-fernandes/profil/spieler/247555
3bb7af3b,Riccardo Saponara,88909,/riccardo-saponara/profil/spieler/88909
3bb7b8b4,Ederson,238223,/ederson/profil/spieler/238223
3bb7f478,Edin Dzeko,28396,/edin-dzeko/profil/spieler/28396
3be1a627,Emerson Hyndman,223047,/emerson-hyndman/profil/spieler/223047
3befc2b6,Andrei Girotto,270051,/andrei-girotto/profil/spieler/270051
3bf81c50,Kyle Lafferty,36884,/kyle-lafferty/profil/spieler/36884
3c05c659,Sebastian Cristoforo,188157,/sebastian-cristoforo/profil/spieler/188157
3c05e082,Koo Ja cheol,91841,/ja-cheol-koo/profil/spieler/91841
3c066877,Rekeem Harper,456877,/rekeem-harper/profil/spieler/456877
3c16d927,Alejandro Pozo Pozo,341272,/alejandro-pozo/profil/spieler/341272
3c1e4e84,Paolo Sammarco,7101,/paolo-sammarco/profil/spieler/7101
3c6089ab,Thomas Muller,58358,/thomas-muller/profil/spieler/58358
3c6bbbab,Fabien Centonze,384859,/fabien-centonze/profil/spieler/384859
3c70fb81,Rene Renner,212333,/rene-renner/profil/spieler/212333
3c7bc9bd,Ruben Perez,113045,/ruben-perez/profil/spieler/113045
3ca7254a,Pedro,65278,/pedro/profil/spieler/65278
3cb6f224,Michael Santos,178107,/michael-santos/profil/spieler/178107
3cd3b384,Tommaso Augello,284595,/tommaso-augello/profil/spieler/284595
3cd9e95a,Timo Horn,84938,/timo-horn/profil/spieler/84938
3cdfc63e,Miha Blazic,179806,/miha-blazic/profil/spieler/179806
3ce20eda,David Carmo,498237,/david-carmo/profil/spieler/498237
3cefa66a,Leroy Fer,63342,/leroy-fer/profil/spieler/63342
3cefcaef,Ferland Mendy,291417,/ferland-mendy/profil/spieler/291417
3d13d9e4,Erik Botheim,418559,/erik-botheim/profil/spieler/418559
3d214e5f,Marco Bizot,124884,/marco-bizot/profil/spieler/124884
3d2320f7,David Siger,75164,/david-siger/profil/spieler/75164
3d3b0206,Rafal Kurzawa,191895,/rafal-kurzawa/profil/spieler/191895
3d50bcdb,Moise Kean,364135,/moise-kean/profil/spieler/364135
3d5ed93d,Mamadou Kanoute,201734,/mamadou-kanoute/profil/spieler/201734
3d688b46,Yan Brice Eteki,297784,/yan-eteki/profil/spieler/297784
3d68d631,Josef Husbauer,63899,/josef-husbauer/profil/spieler/63899
3d7e48ce,Ivan Alejo,281755,/ivan-alejo/profil/spieler/281755
3d936ba9,Domenico Maietta,22140,/domenico-maietta/profil/spieler/22140
3da1b6ed,Giorgi Kochorashvili,405564,/giorgi-kochorashvili/profil/spieler/405564
3da8cba0,Romain Gall,242325,/romain-gall/profil/spieler/242325
3dd45b70,Gaetano Letizia,160560,/gaetano-letizia/profil/spieler/160560
3dd738a1,Ruben Aguilar,203746,/ruben-aguilar/profil/spieler/203746
3de25195,Jorge Larena,7761,/jorge-larena/profil/spieler/7761
3dffff26,Julian Korb,77809,/julian-korb/profil/spieler/77809
3e016e5a,Brandon,251680,/brandon/profil/spieler/251680
3e092724,Wylan Cyprien,182889,/wylan-cyprien/profil/spieler/182889
3e1858af,Alexander,217728,/alexander-szymanowski/profil/spieler/217728
3e42f707,David Garcia,298589,/david-garcia/profil/spieler/298589
3e4f735d,Vitorino Antunes,44699,/vitorino-antunes/profil/spieler/44699
3e5e4e63,Steve Cook,90836,/steve-cook/profil/spieler/90836
3e81a228,Ondrej Petrak,165331,/ondrej-petrak/profil/spieler/165331
3e87d087,Emmanuel Imorou,74709,/emmanuel-imorou/profil/spieler/74709
3e96f3e7,Francisco Montero,396333,/francisco-montero/profil/spieler/396333
3e975352,Dani Quintana,65347,/dani-quintana/profil/spieler/65347
3e9e06cb,Craig Dawson,121477,/craig-dawson/profil/spieler/121477
3ea50f67,Harvey Barnes,398065,/harvey-barnes/profil/spieler/398065
3ead85f9,Alessio Romagnoli,197747,/alessio-romagnoli/profil/spieler/197747
3eaf8817,Lebo Mothiba,427161,/lebo-mothiba/profil/spieler/427161
3eb0f2df,Vladimir Darida,179643,/vladimir-darida/profil/spieler/179643
3eb22ec9,Bernardo Silva,241641,/bernardo-silva/profil/spieler/241641
3ecc11d8,Yeray Alvarez,255488,/yeray-alvarez/profil/spieler/255488
3ee0dd59,Martin Zubimendi,423440,/martin-zubimendi/profil/spieler/423440
3eeb80e0,Fredrik Jensen,249157,/fredrik-jensen/profil/spieler/249157
3eed9821,Samuel Umtiti,126540,/samuel-umtiti/profil/spieler/126540
3ef0af0d,Magomed Ozdoyev,137206,/magomed-ozdoev/profil/spieler/137206
3ef0fa48,Gelson Martins,257448,/gelson-martins/profil/spieler/257448
3ef68782,Moussa Kone,364239,/moussa-kone/profil/spieler/364239
3effaa34,Andre Silva,198008,/andre-silva/profil/spieler/198008
3f072a68,Josh Martin,547534,/josh-martin/profil/spieler/547534
3f10bd22,Jesus Navas,15956,/jesus-navas/profil/spieler/15956
3f1a7191,Gaetan Belaud,103060,/gaetan-belaud/profil/spieler/103060
3f2d59fe,Shkodran Mustafi,88590,/shkodran-mustafi/profil/spieler/88590
3f30b506,Dominic Maroh,41023,/dominic-maroh/profil/spieler/41023
3f359b33,Domagoj Vida,46083,/domagoj-vida/profil/spieler/46083
3f5b4635,Daniel Congre,22386,/daniel-congre/profil/spieler/22386
3f65898c,Theodor Gebre Selassie,60632,/theodor-gebre-selassie/profil/spieler/60632
3f65d5ce,Ethan Horvath,242284,/ethan-horvath/profil/spieler/242284
3f79a1c8,Gonzalo Escalante,266795,/gonzalo-escalante/profil/spieler/266795
3f7cd8f1,Philipp Bargfrede,42033,/philipp-bargfrede/profil/spieler/42033
3f944dad,Guillaume Gillet,31952,/guillaume-gillet/profil/spieler/31952
3fa66cb2,Huseyin Turkmen,395862,/huseyin-turkmen/profil/spieler/395862
3faa1780,Lukas Rupp,82863,/lukas-rupp/profil/spieler/82863
3fc45c73,Inigo Martinez,158863,/inigo-martinez/profil/spieler/158863
3fe6bd8c,Paul Dummett,170321,/paul-dummett/profil/spieler/170321
4030c7ae,Denes Dibusz,162695,/denes-dibusz/profil/spieler/162695
4037db79,Stephane Badji,208505,/stephane-badji/profil/spieler/208505
403f5d20,Olivier Boscagli,318508,/olivier-boscagli/profil/spieler/318508
40449bbd,Esteban Burgos,337922,/esteban-burgos/profil/spieler/337922
4047c976,Aboubakar Kamara,290951,/aboubakar-kamara/profil/spieler/290951
407feb71,Brahim Diaz,314678,/brahim-diaz/profil/spieler/314678
4085f08e,Haitam Aleesami,230166,/haitam-aleesami/profil/spieler/230166
40ca6712,Firatcan Uzum,508994,/firatcan-uzum/profil/spieler/508994
40e236a8,Maksym Zaderaka,325429,/maksym-zaderaka/profil/spieler/325429
40ef7347,Rafael Ratao,289802,/rafael-ratao/profil/spieler/289802
40f0ed6c,Luca Antonelli,45565,/luca-antonelli/profil/spieler/45565
410ab123,Lewis Holtby,55508,/lewis-holtby/profil/spieler/55508
4112ace5,Unai Vencedor Paris,610083,/unai-vencedor/profil/spieler/610083
4114f306,Marco Hoger,55510,/marco-hoger/profil/spieler/55510
4115ce4e,Jan Bednarek,243028,/jan-bednarek/profil/spieler/243028
414e1f69,Marley Ake,682032,/marley-ake/profil/spieler/682032
418befe0,Slobodan Urosevic,258139,/slobodan-urosevic/profil/spieler/258139
418f8f61,Michel,65331,/michel-herrero/profil/spieler/65331
4195b8b6,Andrea Papetti,503619,/andrea-papetti/profil/spieler/503619
41b3069f,Fernando Calero,357884,/fernando-calero/profil/spieler/357884
41bd99ea,Simone Scuffet,238993,/simone-scuffet/profil/spieler/238993
41c12f75,Mathias Olivera,376514,/mathi-shy-as-olivera/profil/spieler/376514
41cc19c2,Connor Wickham,95435,/connor-wickham/profil/spieler/95435
41d1fbc6,Edgar Salli,184915,/edgar-salli/profil/spieler/184915
41df88b8,Saulo Decarli,154578,/saulo-decarli/profil/spieler/154578
41e7ef1c,Layvin Kurzawa,126710,/layvin-kurzawa/profil/spieler/126710
41f32541,Fernando,51174,/fernando-reges/profil/spieler/51174
41fb0f4e,Domingos Quina,391719,/domingos-quina/profil/spieler/391719
4207e578,Pablo Chavarria,118732,/pablo-chavarria/profil/spieler/118732
420c18a1,Yann Sommer,42205,/yann-sommer/profil/spieler/42205
420ff5a3,Edgar Prib,60028,/edgar-prib/profil/spieler/60028
422862ea,Nathaniel Chalobah,128900,/nathaniel-chalobah/profil/spieler/128900
422ec08a,Khouma Babacar,124902,/khouma-babacar/profil/spieler/124902
42353de8,Joonas Tamm,111556,/joonas-tamm/profil/spieler/111556
4242011c,Bernardo Espinosa,64598,/bernardo-espinosa/profil/spieler/64598
4253363a,Caju,342843,/caju/profil/spieler/342843
42591ed0,Senna Miangue,249552,/senna-miangue/profil/spieler/249552
42a55711,Mikhail Ignatov,419672,/mikhail-ignatov/profil/spieler/419672
42a632ba,Ansi Agolli,32749,/ansi-agolli/profil/spieler/32749
42b1a58a,Nehuen Paz,284724,/nehuen-paz/profil/spieler/284724
42c8ede1,Matthias Phaeton,427693,/matthias-phaeton/profil/spieler/427693
42dcf26d,Alvaro Gonzalez,183647,/alvaro-gonzalez/profil/spieler/183647
42e8eba2,Gaoussou Traore,606450,/gaoussou-traore/profil/spieler/606450
42eaa028,Jonathan Ikone,324690,/jonathan-ikone/profil/spieler/324690
42ec696a,Igor Akinfeev,15570,/igor-akinfeev/profil/spieler/15570
42fd9c7f,Kylian Mbappe,342229,/kylian-mbappe/profil/spieler/342229
42fe6b05,Yann Erik de Lanlay,163642,/yann-erik-de-lanlay/profil/spieler/163642
42fff925,Luca Mora,110338,/luca-mora/profil/spieler/110338
4315f30d,Malang Sarr,344596,/malang-sarr/profil/spieler/344596
431c837b,Klaus Gjasula,57598,/klaus-gjasula/profil/spieler/57598
433dc9a2,Juan Bernat,126719,/juan-bernat/profil/spieler/126719
434ad289,Jay Fulton,171260,/jay-fulton/profil/spieler/171260
434b8c73,Antonio Di Gaudio,165722,/antonio-di-gaudio/profil/spieler/165722
434cf5b7,Federico Palacios Martinez,146096,/federico-palacios/profil/spieler/146096
43688fa3,Taras Sakiv,498899,/taras-sakiv/profil/spieler/498899
436a9dd0,Ander Herrera,99343,/ander-herrera/profil/spieler/99343
437f2b00,Christoph Baumgartner,324278,/christoph-baumgartner/profil/spieler/324278
4383b0da,Claudiu Keseru,25115,/claudiu-keseru/profil/spieler/25115
438ae11e,Anders Trondsen,228042,/anders-trondsen/profil/spieler/228042
438dfc6a,Andrea Beghetto,199941,/andrea-beghetto/profil/spieler/199941
4398b5cb,Merveille Bokadi,368612,/merveille-bokadi/profil/spieler/368612
43a166b4,Divock Origi,148368,/divock-origi/profil/spieler/148368
43a1bea5,Edgar Barreto,16120,/edgar-barreto/profil/spieler/16120
43a2e16c,Mirco Antenucci,83458,/mirco-antenucci/profil/spieler/83458
43af5b1b,Virgile Pinson,389441,/virgile-pinson/profil/spieler/389441
43b78598,Mauro Icardi,68863,/mauro-icardi/profil/spieler/68863
43e7a164,Alexander Djiku,250844,/alexander-djiku/profil/spieler/250844
43f71e77,Jorge Molina,57825,/jorge-molina/profil/spieler/57825
440c84ed,Iago Falque,59340,/iago-falque/profil/spieler/59340
441197b8,Obite NDicka,371149,/evan-ndicka/profil/spieler/371149
44150beb,Jon Pacheco,580560,/jon-pacheco/profil/spieler/580560
442b56fa,Ridle Baku,327251,/ridle-baku/profil/spieler/327251
4431aed2,Ciro Immobile,105521,/ciro-immobile/profil/spieler/105521
44361ade,Sam Gallagher,227183,/sam-gallagher/profil/spieler/227183
4442fbcd,Nikola Vukcevic,151470,/nikola-vukcevic/profil/spieler/151470
44510fde,Andrea Favilli,340151,/andrea-favilli/profil/spieler/340151
4468b31a,Adrian Stoian,96853,/adrian-stoian/profil/spieler/96853
4468ec10,Demarai Gray,292417,/demarai-gray/profil/spieler/292417
446aa6e1,Oswaldo Vizcarrondo,55237,/oswaldo-vizcarrondo/profil/spieler/55237
447837d1,Yuriy Pertsukh,497834,/yuri-pertsukh/profil/spieler/497834
448a3608,Artem Dzyuba,48067,/artem-dzyuba/profil/spieler/48067
44ac04e9,Matias Vecino,143812,/matias-vecino/profil/spieler/143812
44b49036,Sulayman Marreh,264046,/sulayman-marreh/profil/spieler/264046
44b61913,Miguel Torres,45305,/miguel-torres/profil/spieler/45305
44bfb6c5,Ruben Neves,225161,/ruben-neves/profil/spieler/225161
44e471ca,Franck Evina,336331,/franck-evina/profil/spieler/336331
44eb9093,Danilo DAmbrosio,55769,/danilo-dambrosio/profil/spieler/55769
44f050bc,Mykyta Burda,213865,/mykyta-burda/profil/spieler/213865
44f8c299,Lucas Deaux,57372,/lucas-deaux/profil/spieler/57372
45076ff8,Santy Ngom,174089,/santy-ngom/profil/spieler/174089
450ab6fc,Jamaal Lascelles,183318,/jamaal-lascelles/profil/spieler/183318
450ad405,Gael Clichy,7449,/gael-clichy/profil/spieler/7449
450e277f,Mateo Pavlovic,69436,/mateo-pavlovic/profil/spieler/69436
4515f00d,Andre Pereira,358177,/andre-pereira/profil/spieler/358177
4535e4bb,Mathew Ryan,128969,/mathew-ryan/profil/spieler/128969
45392b06,Nicolas Viola,85393,/nicolas-viola/profil/spieler/85393
453f566a,Kasey Palmer,258216,/kasey-palmer/profil/spieler/258216
455a2b79,Valter Birsa,26105,/valter-birsa/profil/spieler/26105
4571fa88,Alessandro Tripaldelli,357176,/alessandro-tripaldelli/profil/spieler/357176
4574720b,Dame NDoye,44855,/dame-ndoye/profil/spieler/44855
4590c6e7,Petar Brlek,160471,/petar-brlek/profil/spieler/160471
45954ec7,Marcel Tisserand,170463,/marcel-tisserand/profil/spieler/170463
45a03961,Benjamin Pavard,353366,/benjamin-pavard/profil/spieler/353366
45af5134,Simon Skrabb,187047,/simon-skrabb/profil/spieler/187047
45af8a54,Marco Asensio,296622,/marco-asensio/profil/spieler/296622
45b7edae,Holger Badstuber,54659,/holger-badstuber/profil/spieler/54659
45b9b619,Joaquin Correa,227081,/joaquin-correa/profil/spieler/227081
45c1c326,Mounir Chouiar,355641,/mounir-chouiar/profil/spieler/355641
45da6694,Daryl Janmaat,60744,/daryl-janmaat/profil/spieler/60744
45db685d,Jorginho,102017,/jorginho/profil/spieler/102017
45e11f7e,Vasil Bozhikov,134209,/vasil-bozhikov/profil/spieler/134209
45e17712,Dimitri Foulquier,170472,/dimitri-foulquier/profil/spieler/170472
45e304c8,Burgui,246277,/burgui/profil/spieler/246277
45f5aa2f,Leo Matos,22378,/leo-matos/profil/spieler/22378
45f6f52b,Dennis Smarsch,342966,/dennis-smarsch/profil/spieler/342966
460976a2,Pedro Henrique,213368,/pedro-henrique/profil/spieler/213368
46166b49,Alex Alegria,178187,/alex-alegria/profil/spieler/178187
462475ed,Ludovic Ajorque,283994,/ludovic-ajorque/profil/spieler/283994
4657faba,Joris Kayembe,129586,/joris-kayembe/profil/spieler/129586
466824fb,Oier Sanjurjo,63040,/oier/profil/spieler/63040
466fb2c5,Aaron Ramsdale,427568,/aaron-ramsdale/profil/spieler/427568
46750e9c,Nathanael Mbuku,557614,/nathanael-mbuku/profil/spieler/557614
467bae22,Franco Vazquez,76163,/franco-vazquez/profil/spieler/76163
468fdbad,Jonas Martin,127142,/jonas-martin/profil/spieler/127142
469d3d84,Charles Abi,418658,/charles-abi/profil/spieler/418658
46a7b605,Maxence Rivera,735700,/maxence-rivera/profil/spieler/735700
46a8347f,Sime Vrsaljko,76061,/sime-vrsaljko/profil/spieler/76061
46b5375e,Pape Souare,125868,/pape-souare/profil/spieler/125868
46bd3a5b,Rober Correa,223890,/roberto-correa/profil/spieler/223890
46d50339,Christophe Jallet,28335,/christophe-jallet/profil/spieler/28335
46e07328,Jose Arnaiz,364603,/jose-manuel-arnaiz/profil/spieler/364603
46e58246,Collins Fai,250638,/collins-fai/profil/spieler/250638
46ed55b6,Paolo Cannavaro,5858,/paolo-cannavaro/profil/spieler/5858
46ee5234,Kieran Gibbs,44792,/kieran-gibbs/profil/spieler/44792
46f5c54d,Thiago Cionek,79510,/thiago-cionek/profil/spieler/79510
46fa7204,Kevin Agudelo,587458,/kevin-agudelo/profil/spieler/587458
46faabfa,Ibrahima Niane,490417,/ibrahima-niane/profil/spieler/490417
46ff3923,George Edmundson,385848,/george-edmundson/profil/spieler/385848
47146acb,Daniel Pavlovic,19671,/daniel-pavlovic/profil/spieler/19671
471f16b3,Kenny McLean,126600,/kenny-mclean/profil/spieler/126600
47369df8,Josh Brownhill,293569,/josh-brownhill/profil/spieler/293569
4737cebe,Adnan Januzaj,177847,/adnan-januzaj/profil/spieler/177847
4749367a,Abdallah Ndour,232854,/abdallah-ndour/profil/spieler/232854
474cf8e0,Evgeni Yablonski,293771,/evgeni-yablonski/profil/spieler/293771
474ecac8,Sergio Postigo,158791,/sergio-postigo/profil/spieler/158791
475583ff,Gaetan Paquiez,412092,/gaetan-paquiez/profil/spieler/412092
4760b2f2,Ihor Plastun,97335,/igor-plastun/profil/spieler/97335
47a0b54d,Nicolas Gavory,182816,/nicolas-gavory/profil/spieler/182816
47a34c4f,Mohamed Elneny,160438,/mohamed-elneny/profil/spieler/160438
47a500ae,Luca Rossettini,60128,/luca-rossettini/profil/spieler/60128
47af88b8,Jason Denayer,277114,/jason-denayer/profil/spieler/277114
47b7e3af,Aaron Mooy,123951,/aaron-mooy/profil/spieler/123951
47c2e669,Dylan Lempereur,556567,/dylan-lempereur/profil/spieler/556567
47c609d5,El Bilal Toure,649016,/el-bilal-toure/profil/spieler/649016
47dbe004,Kristoffer Zachariassen,261020,/kristoffer-zachariassen/profil/spieler/261020
47dc80f5,Adel Taarabt,45287,/adel-taarabt/profil/spieler/45287
47fd5136,Yaroslav Rakitskiy,89222,/yaroslav-rakitskiy/profil/spieler/89222
4802f157,Benjamin Kololli,191486,/benjamin-kololli/profil/spieler/191486
4806ec67,Jordan Pickford,130164,/jordan-pickford/profil/spieler/130164
481c9ece,Denzel Dumfries,321528,/denzel-dumfries/profil/spieler/321528
482b70ad,Mike Frantz,30942,/mike-frantz/profil/spieler/30942
482e9289,Gustav Valsvik,136185,/gustav-valsvik/profil/spieler/136185
4830e0af,Abdelhamid Sabiri,340394,/abdelhamid-sabiri/profil/spieler/340394
485e4939,Juanjo Narvaez,213595,/juanjo-narvaez/profil/spieler/213595
485eaf31,Pavlo Pashayev,58961,/pavlo-pashaev/profil/spieler/58961
487d9b09,Antonio Barragan,32522,/antonio-barragan/profil/spieler/32522
4887118d,Jordi Mboula,331498,/jordi-mboula/profil/spieler/331498
489e5d93,Maksim Skavysh,81224,/maksim-skavysh/profil/spieler/81224
48a2b92a,Dani de Wit,340459,/dani-de-wit/profil/spieler/340459
48a5a5d6,Martinelli,655488,/gabriel-martinelli/profil/spieler/655488
48b28bfd,Jean Eudes Aholou,178313,/jean-eudes-aholou/profil/spieler/178313
48b3dd60,Arthur Melo,362842,/arthur/profil/spieler/362842
48d5bd33,Ruslan Malinovskyi,207877,/ruslan-malinovskyi/profil/spieler/207877
48e4c485,Matias Nahuel,263843,/matias-nahuel/profil/spieler/263843
48e89655,Pablo Piatti,56067,/pablo-piatti/profil/spieler/56067
48f984b4,Ugur Ucar,21370,/ugur-ucar/profil/spieler/21370
49070d66,Lucas Perrin,352392,/lucas-perrin/profil/spieler/352392
4914ed4a,Gabriel Silva,114340,/gabriel-silva/profil/spieler/114340
493924a7,Kevin Mbabu,183321,/kevin-mbabu/profil/spieler/183321
4942dad3,Babacar Gueye,342364,/babacar-gueye/profil/spieler/342364
494bff86,Alex Gersbach,331017,/alex-gersbach/profil/spieler/331017
4958bfb2,Dani Carvajal,138927,/daniel-carvajal/profil/spieler/138927
495945ef,Ashley Westwood,91317,/ashley-westwood/profil/spieler/91317
496aeede,Christoph Kramer,82097,/christoph-kramer/profil/spieler/82097
