,match_stats_key,match_id,possession_x,possession_y,fouls_x,fouls_y,corners_x,corners_y,crosses_x,crosses_y,touches_x,touches_y,tackles_x,tackles_y,interceptions_x,interceptions_y,aerials_won_x,aerials_won_y,clearances_x,clearances_y,offsides_x,offsides_y,goal_kicks_x,goal_kicks_y,throw_ins_x,throw_ins_y,long_balls_x,long_balls_y
2837,2837,d06fefe3,0.62,0.38,12.0,20.0,6.0,2.0,23.0,7.0,680.0,464.0,20.0,13.0,4.0,8.0,10.0,4.0,3.0,18.0,6.0,5.0,2.0,10.0,24.0,21.0,72.0,74.0
2838,2838,3985911a,0.65,0.35,12.0,13.0,4.0,1.0,17.0,4.0,872.0,529.0,19.0,10.0,13.0,10.0,6.0,3.0,7.0,12.0,3.0,1.0,2.0,4.0,15.0,6.0,66.0,63.0
2839,2839,4e23f6b3,0.55,0.45,15.0,15.0,5.0,6.0,12.0,5.0,667.0,573.0,27.0,14.0,17.0,8.0,9.0,4.0,8.0,16.0,3.0,1.0,7.0,2.0,9.0,11.0,58.0,82.0
2840,2840,0096958b,0.57,0.43,14.0,15.0,5.0,7.0,14.0,18.0,734.0,566.0,12.0,16.0,4.0,7.0,10.0,7.0,20.0,16.0,6.0,2.0,3.0,5.0,22.0,12.0,57.0,68.0
2841,2841,a199d995,0.36,0.64,19.0,12.0,3.0,4.0,12.0,26.0,472.0,758.0,13.0,12.0,11.0,7.0,7.0,7.0,23.0,9.0,1.0,3.0,6.0,1.0,10.0,7.0,66.0,62.0
2842,2842,93eb7fbf,0.4,0.6,13.0,17.0,5.0,6.0,8.0,10.0,426.0,592.0,12.0,11.0,17.0,21.0,11.0,8.0,10.0,20.0,4.0,3.0,8.0,2.0,26.0,12.0,75.0,78.0
2843,2843,f74469de,0.35,0.65,18.0,12.0,5.0,10.0,7.0,19.0,373.0,599.0,18.0,17.0,7.0,1.0,6.0,12.0,27.0,16.0,5.0,2.0,10.0,3.0,18.0,13.0,75.0,62.0
2844,2844,5a21756c,0.56,0.44,11.0,18.0,2.0,2.0,14.0,5.0,562.0,454.0,9.0,15.0,5.0,5.0,12.0,11.0,11.0,10.0,2.0,3.0,2.0,5.0,15.0,22.0,117.0,94.0
2845,2845,43bb3c63,0.56,0.44,13.0,19.0,6.0,3.0,11.0,4.0,679.0,528.0,10.0,11.0,6.0,7.0,6.0,6.0,8.0,14.0,5.0,3.0,4.0,1.0,7.0,10.0,47.0,53.0
2846,2846,afcaee90,0.55,0.45,9.0,13.0,6.0,4.0,24.0,12.0,659.0,559.0,16.0,13.0,9.0,9.0,13.0,8.0,20.0,30.0,1.0,3.0,2.0,2.0,11.0,18.0,69.0,74.0
2847,2847,bd206313,0.37,0.63,29.0,13.0,7.0,2.0,15.0,9.0,458.0,710.0,15.0,13.0,9.0,6.0,5.0,8.0,13.0,11.0,2.0,1.0,5.0,6.0,28.0,13.0,41.0,37.0
2848,2848,9c29635d,0.48,0.52,15.0,14.0,8.0,7.0,5.0,8.0,491.0,530.0,13.0,17.0,9.0,8.0,21.0,19.0,12.0,19.0,4.0,2.0,10.0,2.0,30.0,29.0,79.0,97.0
2849,2849,cba3fd96,0.59,0.41,13.0,20.0,7.0,3.0,24.0,10.0,760.0,583.0,9.0,15.0,12.0,6.0,6.0,2.0,7.0,21.0,1.0,3.0,2.0,5.0,12.0,7.0,29.0,40.0
2850,2850,beaae485,0.6,0.4,17.0,24.0,5.0,1.0,19.0,7.0,670.0,511.0,13.0,14.0,3.0,19.0,14.0,15.0,7.0,21.0,3.0,3.0,3.0,9.0,15.0,7.0,64.0,68.0
2851,2851,231cce02,0.39,0.61,16.0,12.0,9.0,2.0,19.0,9.0,504.0,727.0,21.0,15.0,7.0,3.0,2.0,7.0,12.0,28.0,1.0,0.0,4.0,3.0,10.0,17.0,57.0,73.0
2852,2852,fd031003,0.67,0.33,11.0,14.0,5.0,0.0,32.0,6.0,690.0,416.0,9.0,18.0,5.0,5.0,16.0,12.0,4.0,34.0,6.0,2.0,3.0,14.0,29.0,19.0,64.0,60.0
2853,2853,e2b8a832,0.72,0.28,14.0,19.0,3.0,2.0,10.0,4.0,818.0,401.0,9.0,19.0,11.0,3.0,10.0,11.0,16.0,29.0,0.0,2.0,4.0,3.0,16.0,24.0,73.0,47.0
2854,2854,f2e45d3e,0.61,0.39,13.0,13.0,7.0,6.0,15.0,11.0,586.0,437.0,15.0,15.0,3.0,10.0,7.0,7.0,14.0,24.0,1.0,2.0,7.0,4.0,23.0,13.0,73.0,71.0
2855,2855,3e2d9b2f,0.32,0.68,21.0,11.0,2.0,3.0,7.0,10.0,467.0,871.0,18.0,13.0,5.0,7.0,3.0,5.0,15.0,1.0,3.0,4.0,4.0,1.0,12.0,8.0,50.0,44.0
2856,2856,f2bb6c68,0.53,0.47,12.0,20.0,8.0,6.0,15.0,11.0,597.0,581.0,21.0,16.0,7.0,5.0,11.0,17.0,15.0,21.0,3.0,2.0,2.0,6.0,22.0,22.0,79.0,104.0
2857,2857,d73058f9,0.6,0.4,23.0,18.0,8.0,5.0,15.0,17.0,645.0,472.0,18.0,21.0,5.0,6.0,10.0,11.0,11.0,20.0,4.0,0.0,3.0,10.0,14.0,19.0,53.0,65.0
2858,2858,c3911176,0.4,0.6,16.0,12.0,6.0,3.0,11.0,15.0,482.0,676.0,11.0,11.0,9.0,4.0,14.0,10.0,10.0,15.0,3.0,2.0,11.0,1.0,18.0,18.0,75.0,82.0
2859,2859,f90e0bc2,0.52,0.48,14.0,15.0,5.0,5.0,15.0,6.0,593.0,548.0,14.0,8.0,7.0,6.0,12.0,22.0,9.0,21.0,1.0,5.0,2.0,7.0,25.0,21.0,97.0,83.0
2860,2860,d413d44b,0.63,0.37,17.0,20.0,4.0,4.0,15.0,10.0,714.0,467.0,21.0,14.0,13.0,5.0,17.0,12.0,11.0,16.0,0.0,1.0,4.0,11.0,16.0,17.0,71.0,60.0
2861,2861,ba6faf08,0.46,0.54,20.0,24.0,1.0,7.0,5.0,12.0,380.0,432.0,17.0,7.0,6.0,3.0,13.0,7.0,14.0,9.0,1.0,8.0,4.0,2.0,10.0,18.0,89.0,77.0
2862,2862,22e42049,0.65,0.35,10.0,23.0,2.0,1.0,16.0,12.0,777.0,470.0,10.0,24.0,6.0,5.0,7.0,7.0,4.0,22.0,3.0,1.0,2.0,5.0,17.0,7.0,82.0,56.0
2863,2863,b7ae04a4,0.61,0.39,6.0,27.0,8.0,2.0,15.0,7.0,778.0,553.0,17.0,17.0,13.0,17.0,10.0,4.0,3.0,22.0,3.0,1.0,2.0,7.0,13.0,9.0,55.0,64.0
2864,2864,081b6061,0.61,0.39,14.0,15.0,6.0,3.0,10.0,14.0,777.0,529.0,13.0,21.0,4.0,11.0,1.0,7.0,15.0,16.0,2.0,3.0,2.0,4.0,5.0,8.0,54.0,41.0
2865,2865,bd3853d3,0.46,0.54,15.0,17.0,3.0,4.0,20.0,7.0,531.0,638.0,18.0,14.0,5.0,5.0,20.0,11.0,7.0,24.0,3.0,2.0,5.0,8.0,16.0,13.0,75.0,82.0
2866,2866,503d99bb,0.57,0.43,21.0,17.0,6.0,5.0,23.0,9.0,546.0,445.0,11.0,23.0,7.0,4.0,5.0,12.0,14.0,23.0,1.0,3.0,8.0,7.0,17.0,10.0,72.0,71.0
2867,2867,62401295,0.35,0.65,28.0,11.0,3.0,1.0,6.0,13.0,429.0,704.0,19.0,15.0,10.0,9.0,6.0,4.0,13.0,6.0,0.0,3.0,9.0,0.0,19.0,15.0,63.0,40.0
2868,2868,21098c4b,0.49,0.51,15.0,22.0,4.0,5.0,20.0,9.0,607.0,608.0,10.0,15.0,8.0,7.0,4.0,4.0,14.0,18.0,0.0,5.0,1.0,3.0,13.0,14.0,73.0,54.0
2869,2869,2e24a9b7,0.51,0.49,14.0,19.0,3.0,2.0,17.0,7.0,525.0,518.0,16.0,14.0,7.0,11.0,12.0,10.0,9.0,20.0,3.0,6.0,2.0,9.0,29.0,29.0,85.0,92.0
2870,2870,227f2241,0.42,0.58,15.0,16.0,3.0,4.0,8.0,14.0,501.0,629.0,17.0,10.0,12.0,5.0,7.0,10.0,18.0,12.0,8.0,1.0,7.0,2.0,15.0,26.0,64.0,81.0
2871,2871,a4a836ee,0.53,0.47,8.0,9.0,6.0,9.0,14.0,8.0,592.0,547.0,4.0,12.0,13.0,7.0,5.0,6.0,13.0,10.0,2.0,3.0,4.0,5.0,14.0,10.0,72.0,75.0
2872,2872,0137e9d1,0.45,0.55,20.0,24.0,2.0,3.0,9.0,14.0,556.0,648.0,11.0,19.0,10.0,11.0,12.0,20.0,13.0,8.0,1.0,3.0,7.0,4.0,15.0,17.0,75.0,88.0
2873,2873,8149570c,0.45,0.55,15.0,12.0,7.0,7.0,19.0,9.0,588.0,703.0,13.0,12.0,10.0,16.0,8.0,7.0,9.0,15.0,5.0,1.0,3.0,5.0,16.0,5.0,34.0,49.0
2874,2874,eed6157d,0.54,0.46,11.0,19.0,14.0,1.0,18.0,4.0,610.0,526.0,17.0,17.0,13.0,1.0,9.0,6.0,4.0,19.0,1.0,3.0,2.0,6.0,9.0,11.0,61.0,56.0
2875,2875,4a69ac75,0.54,0.46,21.0,15.0,3.0,1.0,15.0,7.0,603.0,551.0,20.0,15.0,10.0,11.0,8.0,11.0,6.0,21.0,1.0,2.0,0.0,6.0,18.0,19.0,64.0,74.0
2876,2876,19d47df8,0.61,0.39,11.0,20.0,4.0,0.0,7.0,8.0,740.0,514.0,18.0,23.0,9.0,20.0,8.0,5.0,10.0,4.0,3.0,0.0,6.0,5.0,15.0,13.0,65.0,71.0
2877,2877,4477e9e5,0.59,0.41,16.0,14.0,9.0,6.0,13.0,10.0,615.0,473.0,18.0,18.0,16.0,9.0,9.0,11.0,17.0,18.0,2.0,0.0,1.0,5.0,8.0,15.0,34.0,72.0
2878,2878,16610941,0.55,0.45,13.0,19.0,4.0,3.0,7.0,15.0,579.0,514.0,23.0,19.0,13.0,18.0,7.0,8.0,10.0,11.0,3.0,1.0,6.0,4.0,26.0,17.0,64.0,87.0
2879,2879,88635ea8,0.48,0.52,15.0,18.0,9.0,0.0,26.0,6.0,521.0,574.0,12.0,18.0,2.0,3.0,14.0,16.0,2.0,29.0,3.0,1.0,2.0,7.0,21.0,14.0,37.0,71.0
2880,2880,709aae29,0.32,0.68,15.0,13.0,5.0,5.0,14.0,19.0,429.0,780.0,9.0,8.0,12.0,6.0,7.0,9.0,22.0,5.0,1.0,2.0,5.0,2.0,17.0,9.0,68.0,74.0
2881,2881,c55a6760,0.71,0.29,11.0,23.0,3.0,4.0,12.0,11.0,794.0,385.0,14.0,18.0,8.0,11.0,1.0,5.0,8.0,8.0,5.0,2.0,0.0,5.0,13.0,11.0,55.0,45.0
2882,2882,3ef898d7,0.57,0.43,22.0,14.0,7.0,3.0,12.0,19.0,674.0,550.0,14.0,17.0,10.0,10.0,9.0,9.0,10.0,19.0,0.0,0.0,3.0,3.0,19.0,12.0,72.0,50.0
2883,2883,ffa35cf0,0.61,0.39,24.0,23.0,4.0,1.0,15.0,11.0,587.0,439.0,15.0,10.0,4.0,11.0,5.0,4.0,9.0,18.0,3.0,0.0,7.0,3.0,16.0,18.0,78.0,57.0
2884,2884,436885b1,0.51,0.49,10.0,19.0,3.0,6.0,16.0,13.0,621.0,614.0,18.0,12.0,3.0,11.0,6.0,6.0,16.0,12.0,0.0,1.0,4.0,0.0,14.0,11.0,77.0,39.0
2885,2885,07cefee6,0.58,0.42,19.0,12.0,5.0,5.0,23.0,12.0,656.0,513.0,16.0,17.0,13.0,4.0,9.0,11.0,9.0,32.0,3.0,1.0,1.0,10.0,21.0,20.0,80.0,89.0
2886,2886,5ca356e8,0.43,0.57,24.0,16.0,5.0,2.0,13.0,9.0,496.0,626.0,14.0,17.0,6.0,7.0,21.0,20.0,21.0,22.0,5.0,6.0,11.0,7.0,35.0,19.0,97.0,87.0
2887,2887,b4128bfc,0.43,0.57,27.0,26.0,5.0,2.0,15.0,6.0,408.0,495.0,13.0,19.0,14.0,9.0,8.0,9.0,12.0,12.0,4.0,4.0,1.0,2.0,9.0,7.0,59.0,59.0
2888,2888,aabd31e6,0.58,0.42,12.0,12.0,9.0,0.0,35.0,8.0,750.0,620.0,14.0,17.0,11.0,11.0,7.0,9.0,11.0,31.0,3.0,1.0,1.0,5.0,15.0,7.0,31.0,62.0
2889,2889,d975268b,0.64,0.36,13.0,11.0,7.0,1.0,18.0,4.0,731.0,470.0,11.0,12.0,23.0,25.0,11.0,11.0,16.0,21.0,0.0,5.0,5.0,7.0,26.0,22.0,136.0,94.0
2890,2890,1639b1b8,0.53,0.47,14.0,9.0,7.0,9.0,23.0,7.0,624.0,603.0,9.0,18.0,11.0,9.0,9.0,10.0,14.0,40.0,1.0,1.0,5.0,4.0,32.0,18.0,63.0,55.0
2891,2891,6e192624,0.38,0.62,21.0,8.0,6.0,2.0,20.0,8.0,493.0,725.0,16.0,15.0,12.0,12.0,7.0,10.0,26.0,20.0,2.0,3.0,1.0,4.0,23.0,9.0,64.0,79.0
2892,2892,ac2e8aa9,0.39,0.61,16.0,16.0,5.0,4.0,13.0,14.0,498.0,701.0,13.0,28.0,7.0,7.0,11.0,5.0,17.0,13.0,1.0,2.0,9.0,2.0,20.0,17.0,66.0,51.0
2893,2893,eeac1cb2,0.45,0.55,14.0,18.0,4.0,2.0,14.0,14.0,524.0,621.0,15.0,12.0,13.0,5.0,8.0,14.0,18.0,12.0,0.0,3.0,3.0,2.0,21.0,9.0,77.0,87.0
2894,2894,df31b840,0.5,0.5,15.0,16.0,7.0,3.0,14.0,9.0,593.0,606.0,14.0,11.0,12.0,6.0,4.0,6.0,11.0,16.0,4.0,5.0,3.0,5.0,19.0,22.0,50.0,48.0
2895,2895,313de8db,0.74,0.26,14.0,16.0,1.0,1.0,13.0,6.0,813.0,349.0,8.0,9.0,9.0,8.0,3.0,8.0,4.0,14.0,1.0,2.0,4.0,5.0,14.0,13.0,47.0,56.0
2896,2896,8b3f499e,0.51,0.49,19.0,13.0,6.0,2.0,11.0,7.0,514.0,518.0,7.0,18.0,5.0,7.0,6.0,8.0,4.0,26.0,1.0,3.0,7.0,4.0,29.0,20.0,88.0,71.0
2897,2897,ab639872,0.55,0.45,22.0,16.0,8.0,2.0,10.0,8.0,602.0,542.0,19.0,16.0,12.0,12.0,10.0,11.0,12.0,19.0,0.0,3.0,5.0,5.0,16.0,17.0,97.0,63.0
2898,2898,35e28402,0.55,0.45,14.0,21.0,2.0,1.0,7.0,11.0,671.0,580.0,17.0,10.0,12.0,9.0,9.0,11.0,15.0,21.0,5.0,0.0,2.0,3.0,11.0,8.0,64.0,68.0
2899,2899,6f86cff0,0.58,0.42,16.0,21.0,6.0,4.0,13.0,23.0,619.0,463.0,20.0,19.0,7.0,8.0,9.0,8.0,22.0,14.0,7.0,0.0,8.0,4.0,14.0,20.0,67.0,57.0
2900,2900,017d1466,0.59,0.41,19.0,15.0,1.0,6.0,8.0,8.0,625.0,489.0,14.0,26.0,10.0,12.0,8.0,10.0,9.0,19.0,2.0,3.0,3.0,9.0,23.0,15.0,54.0,52.0
2901,2901,ba1dafe2,0.48,0.52,14.0,19.0,4.0,6.0,8.0,14.0,458.0,492.0,13.0,16.0,6.0,20.0,16.0,11.0,14.0,9.0,5.0,1.0,4.0,4.0,24.0,11.0,79.0,80.0
2902,2902,1b1a1215,0.63,0.37,7.0,14.0,6.0,1.0,33.0,6.0,723.0,469.0,22.0,10.0,5.0,7.0,9.0,7.0,6.0,26.0,5.0,0.0,0.0,7.0,21.0,12.0,60.0,46.0
2903,2903,d3d840d8,0.55,0.45,9.0,9.0,5.0,3.0,22.0,6.0,689.0,609.0,14.0,18.0,7.0,7.0,5.0,12.0,8.0,26.0,1.0,2.0,1.0,2.0,11.0,14.0,45.0,73.0
2904,2904,ab35eb71,0.48,0.52,18.0,11.0,4.0,2.0,9.0,7.0,624.0,669.0,18.0,12.0,23.0,7.0,4.0,4.0,5.0,8.0,0.0,7.0,5.0,4.0,15.0,25.0,64.0,37.0
2905,2905,2e387361,0.68,0.32,13.0,11.0,6.0,3.0,24.0,8.0,662.0,383.0,4.0,15.0,14.0,15.0,18.0,11.0,15.0,39.0,2.0,8.0,4.0,7.0,23.0,16.0,90.0,75.0
2906,2906,1145a695,0.43,0.57,15.0,15.0,2.0,7.0,7.0,21.0,475.0,592.0,24.0,8.0,6.0,6.0,10.0,7.0,31.0,10.0,3.0,1.0,2.0,4.0,24.0,28.0,90.0,99.0
2907,2907,0ed70cb6,0.42,0.58,14.0,16.0,3.0,6.0,4.0,25.0,440.0,525.0,13.0,13.0,8.0,8.0,11.0,13.0,31.0,5.0,0.0,2.0,11.0,1.0,16.0,19.0,80.0,52.0
2908,2908,43c6ec4c,0.42,0.58,21.0,23.0,4.0,4.0,10.0,12.0,551.0,704.0,12.0,22.0,7.0,12.0,4.0,6.0,12.0,14.0,2.0,0.0,0.0,4.0,14.0,6.0,40.0,61.0
2909,2909,142a971e,0.45,0.55,20.0,12.0,5.0,2.0,10.0,11.0,541.0,652.0,20.0,9.0,7.0,12.0,12.0,14.0,20.0,28.0,3.0,2.0,4.0,6.0,26.0,21.0,67.0,90.0
2910,2910,08461fb7,0.37,0.63,19.0,7.0,2.0,9.0,2.0,31.0,495.0,721.0,19.0,4.0,13.0,7.0,1.0,5.0,35.0,3.0,1.0,1.0,4.0,1.0,5.0,18.0,53.0,41.0
2911,2911,303ff8aa,0.43,0.57,19.0,17.0,1.0,7.0,7.0,12.0,442.0,535.0,14.0,10.0,13.0,10.0,5.0,9.0,17.0,5.0,2.0,2.0,8.0,4.0,19.0,25.0,65.0,87.0
2912,2912,99cc9bef,0.46,0.54,18.0,16.0,4.0,1.0,9.0,10.0,555.0,640.0,36.0,10.0,9.0,10.0,11.0,11.0,15.0,13.0,6.0,1.0,4.0,6.0,9.0,15.0,56.0,54.0
2913,2913,874137a4,0.65,0.35,13.0,18.0,2.0,3.0,20.0,7.0,761.0,468.0,16.0,20.0,9.0,8.0,17.0,8.0,7.0,19.0,4.0,0.0,4.0,12.0,25.0,8.0,48.0,82.0
2914,2914,8e1c406c,0.77,0.23,6.0,22.0,8.0,1.0,11.0,7.0,850.0,351.0,14.0,13.0,11.0,10.0,11.0,10.0,5.0,27.0,1.0,1.0,0.0,7.0,18.0,15.0,53.0,67.0
2915,2915,3d5bce8e,0.42,0.58,13.0,11.0,6.0,1.0,9.0,11.0,528.0,669.0,12.0,15.0,10.0,3.0,11.0,9.0,7.0,9.0,5.0,2.0,4.0,4.0,9.0,18.0,61.0,78.0
2916,2916,4f66fdce,0.63,0.37,10.0,12.0,9.0,5.0,17.0,7.0,666.0,427.0,10.0,14.0,2.0,6.0,8.0,11.0,14.0,19.0,5.0,4.0,1.0,6.0,19.0,14.0,62.0,60.0
2917,2917,293a56f1,0.44,0.56,13.0,22.0,5.0,3.0,14.0,12.0,471.0,541.0,11.0,15.0,27.0,11.0,12.0,18.0,13.0,16.0,1.0,3.0,5.0,5.0,23.0,22.0,90.0,82.0
2918,2918,4125c6dc,0.54,0.46,13.0,11.0,2.0,5.0,12.0,10.0,626.0,545.0,11.0,15.0,8.0,7.0,10.0,8.0,14.0,12.0,2.0,4.0,3.0,9.0,16.0,18.0,63.0,64.0
2919,2919,aa570063,0.28,0.72,17.0,13.0,2.0,1.0,10.0,24.0,392.0,854.0,8.0,9.0,10.0,8.0,5.0,11.0,21.0,6.0,2.0,0.0,8.0,2.0,24.0,16.0,50.0,74.0
2920,2920,742e0498,0.29,0.71,14.0,7.0,4.0,6.0,7.0,19.0,409.0,839.0,16.0,11.0,14.0,5.0,4.0,12.0,27.0,11.0,2.0,3.0,4.0,2.0,14.0,16.0,48.0,49.0
2921,2921,ad17ad24,0.5,0.5,20.0,21.0,5.0,2.0,8.0,5.0,514.0,526.0,26.0,19.0,9.0,12.0,7.0,12.0,7.0,6.0,0.0,0.0,6.0,10.0,25.0,24.0,91.0,72.0
2922,2922,79bbc767,0.29,0.71,19.0,13.0,0.0,7.0,9.0,13.0,384.0,747.0,22.0,20.0,15.0,11.0,3.0,3.0,18.0,8.0,3.0,0.0,10.0,2.0,20.0,25.0,56.0,64.0
2923,2923,74d79efa,0.4,0.6,13.0,17.0,2.0,4.0,10.0,6.0,468.0,644.0,12.0,15.0,12.0,12.0,14.0,10.0,9.0,9.0,3.0,5.0,10.0,0.0,14.0,22.0,73.0,76.0
2924,2924,98cf6c7c,0.5,0.5,19.0,8.0,9.0,1.0,17.0,9.0,683.0,692.0,29.0,21.0,9.0,9.0,7.0,9.0,12.0,19.0,2.0,0.0,3.0,2.0,20.0,13.0,65.0,55.0
2925,2925,ee7cc5cc,0.62,0.38,11.0,21.0,3.0,2.0,10.0,5.0,677.0,443.0,11.0,19.0,5.0,10.0,7.0,6.0,19.0,12.0,0.0,4.0,5.0,12.0,19.0,34.0,62.0,79.0
2926,2926,98d46d57,0.55,0.45,25.0,30.0,5.0,1.0,19.0,6.0,579.0,515.0,17.0,11.0,13.0,10.0,24.0,9.0,1.0,24.0,5.0,1.0,1.0,5.0,21.0,16.0,91.0,67.0
2927,2927,23138cea,0.69,0.31,20.0,15.0,10.0,2.0,32.0,4.0,726.0,417.0,13.0,9.0,14.0,15.0,13.0,23.0,7.0,38.0,2.0,2.0,1.0,16.0,18.0,20.0,64.0,75.0
2928,2928,c0ad83ad,0.47,0.53,23.0,19.0,3.0,2.0,13.0,7.0,543.0,595.0,14.0,19.0,10.0,12.0,10.0,18.0,7.0,18.0,1.0,3.0,8.0,7.0,24.0,18.0,74.0,85.0
2929,2929,d2d68951,0.46,0.54,14.0,8.0,1.0,10.0,16.0,18.0,501.0,558.0,10.0,19.0,20.0,9.0,21.0,17.0,25.0,9.0,6.0,1.0,10.0,8.0,24.0,19.0,91.0,108.0
2930,2930,ab908980,0.53,0.47,12.0,12.0,4.0,3.0,17.0,15.0,712.0,653.0,15.0,8.0,4.0,10.0,6.0,10.0,8.0,9.0,4.0,0.0,0.0,3.0,10.0,7.0,60.0,49.0
2931,2931,f43c2627,0.55,0.45,14.0,20.0,7.0,1.0,9.0,17.0,600.0,515.0,14.0,17.0,4.0,10.0,16.0,13.0,14.0,19.0,6.0,1.0,8.0,6.0,17.0,13.0,61.0,79.0
2932,2932,22bd07eb,0.77,0.23,7.0,19.0,9.0,3.0,14.0,1.0,898.0,339.0,12.0,17.0,12.0,19.0,15.0,7.0,2.0,14.0,6.0,3.0,1.0,9.0,13.0,11.0,48.0,62.0
2933,2933,b50b5614,0.7,0.3,9.0,20.0,8.0,1.0,15.0,1.0,793.0,380.0,9.0,6.0,6.0,8.0,9.0,10.0,5.0,22.0,1.0,0.0,0.0,7.0,7.0,11.0,91.0,58.0
2934,2934,ef117f57,0.59,0.41,10.0,28.0,6.0,9.0,12.0,6.0,647.0,459.0,22.0,15.0,7.0,9.0,5.0,3.0,15.0,9.0,2.0,3.0,1.0,5.0,9.0,15.0,62.0,52.0
2935,2935,1bf00319,0.39,0.61,18.0,8.0,7.0,0.0,19.0,9.0,472.0,700.0,20.0,16.0,8.0,8.0,5.0,12.0,9.0,19.0,3.0,1.0,2.0,3.0,16.0,14.0,62.0,69.0
2936,2936,349cc534,0.5,0.5,12.0,13.0,3.0,3.0,15.0,13.0,515.0,505.0,16.0,9.0,9.0,7.0,18.0,14.0,16.0,19.0,0.0,3.0,6.0,6.0,14.0,31.0,83.0,75.0
2937,2937,33d9fdf5,0.56,0.44,19.0,17.0,7.0,5.0,14.0,7.0,532.0,453.0,10.0,11.0,6.0,4.0,10.0,8.0,7.0,26.0,6.0,3.0,5.0,2.0,24.0,18.0,61.0,61.0
2938,2938,32a852b1,0.47,0.53,17.0,8.0,6.0,0.0,19.0,5.0,589.0,680.0,13.0,18.0,14.0,10.0,5.0,13.0,3.0,21.0,2.0,6.0,2.0,8.0,14.0,13.0,98.0,80.0
2939,2939,fb1654ad,0.48,0.52,17.0,16.0,8.0,3.0,12.0,8.0,504.0,556.0,13.0,17.0,7.0,9.0,11.0,8.0,10.0,34.0,0.0,2.0,3.0,6.0,21.0,22.0,67.0,74.0
2940,2940,c02c6bac,0.33,0.67,21.0,19.0,7.0,2.0,17.0,12.0,378.0,662.0,21.0,21.0,6.0,10.0,16.0,18.0,25.0,21.0,1.0,1.0,7.0,4.0,18.0,13.0,66.0,43.0
2941,2941,69810fbb,0.68,0.32,11.0,17.0,2.0,3.0,13.0,9.0,772.0,405.0,6.0,18.0,16.0,10.0,10.0,5.0,11.0,13.0,0.0,1.0,2.0,5.0,11.0,21.0,63.0,61.0
2942,2942,7b0ad8ed,0.59,0.41,6.0,13.0,4.0,2.0,11.0,8.0,700.0,532.0,22.0,25.0,11.0,9.0,10.0,9.0,5.0,15.0,2.0,0.0,4.0,8.0,20.0,8.0,60.0,69.0
2943,2943,d79c908a,0.5,0.5,10.0,20.0,2.0,5.0,18.0,8.0,603.0,582.0,18.0,8.0,18.0,8.0,12.0,8.0,10.0,19.0,0.0,1.0,1.0,4.0,20.0,24.0,66.0,76.0
2944,2944,eecdd511,0.56,0.44,9.0,17.0,5.0,5.0,10.0,12.0,656.0,516.0,17.0,17.0,10.0,21.0,10.0,8.0,15.0,9.0,0.0,5.0,2.0,8.0,13.0,23.0,51.0,51.0
2945,2945,7658c967,0.33,0.67,20.0,15.0,4.0,5.0,7.0,8.0,377.0,675.0,8.0,10.0,7.0,6.0,6.0,9.0,6.0,7.0,2.0,3.0,5.0,3.0,21.0,11.0,64.0,90.0
2946,2946,6312a67e,0.39,0.61,19.0,8.0,6.0,4.0,9.0,8.0,554.0,777.0,25.0,18.0,19.0,10.0,3.0,6.0,8.0,4.0,3.0,2.0,3.0,6.0,14.0,15.0,73.0,51.0
2947,2947,126cd117,0.51,0.49,11.0,13.0,4.0,2.0,19.0,13.0,620.0,608.0,12.0,16.0,4.0,9.0,14.0,17.0,12.0,25.0,1.0,2.0,5.0,8.0,23.0,25.0,82.0,87.0
2948,2948,e774ff22,0.51,0.49,12.0,17.0,2.0,9.0,11.0,19.0,511.0,499.0,14.0,6.0,8.0,12.0,14.0,6.0,18.0,11.0,5.0,0.0,10.0,3.0,16.0,25.0,79.0,80.0
2949,2949,22ff436f,0.63,0.37,9.0,14.0,7.0,5.0,18.0,7.0,726.0,469.0,13.0,28.0,8.0,13.0,5.0,8.0,13.0,14.0,3.0,3.0,2.0,8.0,9.0,6.0,54.0,60.0
2950,2950,bf669f2f,0.45,0.55,23.0,18.0,6.0,4.0,11.0,10.0,438.0,525.0,20.0,17.0,12.0,10.0,16.0,12.0,15.0,11.0,3.0,3.0,6.0,8.0,22.0,23.0,78.0,72.0
2951,2951,d65971f2,0.63,0.37,13.0,11.0,5.0,3.0,11.0,6.0,701.0,456.0,13.0,19.0,8.0,2.0,6.0,3.0,4.0,15.0,3.0,1.0,2.0,0.0,14.0,13.0,41.0,65.0
2952,2952,cfa1b56a,0.54,0.46,17.0,25.0,2.0,8.0,3.0,13.0,593.0,505.0,18.0,14.0,9.0,14.0,13.0,5.0,13.0,6.0,3.0,5.0,1.0,1.0,18.0,22.0,73.0,83.0
2953,2953,01c78a2d,0.59,0.41,14.0,22.0,6.0,4.0,18.0,8.0,585.0,462.0,15.0,18.0,7.0,6.0,18.0,10.0,16.0,23.0,2.0,4.0,5.0,5.0,19.0,19.0,81.0,72.0
2954,2954,5ea93d37,0.35,0.65,16.0,11.0,4.0,4.0,9.0,11.0,482.0,797.0,18.0,15.0,4.0,8.0,12.0,8.0,24.0,14.0,2.0,2.0,6.0,5.0,9.0,24.0,49.0,74.0
