match_id,formation_x,formation_y
34490630,3-5-2,4-3-3
737bcbc5,4-3-3,4-4-1-1
511b7cca,4-3-3,3-5-2
3fbc2efb,4-4-2(d),3-5-2
1a6269b4,3-5-2,3-5-2
dddb4044,3-5-2,3-5-2
65a31486,4-2-3-1,3-4-1-2
e3050567,4-4-2,3-5-2
77701df4,4-2-3-1,4-5-1
0dd752fd,3-5-2,3-5-2
541cf9c1,4-2-3-1,3-5-2
af998b46,4-3-3,3-5-1-1
cc1e9cf0,3-4-3,4-4-2(d)
b0ce8040,4-4-2(d),3-5-2
cfea3d7e,3-5-2,4-2-3-1
ef13f45d,4-3-3,4-3-3
ddbe6f8f,4-4-2(d),4-4-2
bbc26d12,3-5-2,4-2-3-1
b0b17ccb,3-4-1-2,3-5-2
a11fb902,3-5-2,3-5-1-1
418c6bc2,4-4-2,4-3-3
66eecd82,3-5-2,4-4-2(d)
99fdf87b,3-5-1-1,3-5-2
2328473d,4-4-2(d),3-5-2
ced608c5,4-4-2,3-4-3
040610a5,4-2-3-1,4-4-2(d)
de9ac7de,3-5-2,3-4-1-2
adad97cc,4-4-2,4-4-2
059480bb,4-2-3-1,4-2-3-1
79e54148,4-4-2,3-4-3
4ec0aff3,4-2-3-1,3-5-2
841a3085,4-2-3-1,4-4-2(d)
76d8414a,4-2-3-1,4-4-2
a1070c1e,3-5-2,4-4-2
0b3beee3,4-4-2(d),3-5-2
3c377f8d,3-5-2,3-5-2
cb8470ac,4-4-2(d),3-5-1-1
f7d2850b,3-4-1-2,4-3-3
79520ce8,3-4-3,3-4-3
242449b2,3-5-1-1,3-4-1-2
66d3def3,4-4-2,3-5-2
99d97178,3-4-1-2,3-5-2
dd61f5f7,3-4-3,4-2-3-1
ee093649,3-5-2,3-5-2
c4472eb4,3-5-2,3-5-2
97d17b3e,3-5-2,4-4-2(d)
7fb9b40e,3-5-2,3-4-1-2
f3bd0f47,4-1-4-1,4-2-3-1
266a0e3e,4-4-2,4-4-2(d)
68d458a8,4-3-3,4-2-3-1
6cf7fca8,3-4-1-2,4-1-4-1
f9f11372,4-4-2(d),3-5-2
abbe78ad,4-3-3,4-3-3
5635db0b,3-4-3,4-3-3
110b46f1,3-4-1-2,3-5-2
8133d8c8,4-4-2(d),3-5-2
99a9e780,3-5-2,4-2-3-1
fc92e708,4-3-3,4-4-2
9e39f210,4-2-3-1,3-4-3
6a1049e8,4-2-3-1,4-4-2(d)
8c2beef6,3-5-2,3-5-2
706c1702,3-5-2,3-5-2
edddee0b,4-3-3,4-3-3
57250097,3-4-1-2,4-4-2(d)
79e418aa,4-3-3,3-5-1-1
a24a5e34,3-5-2,3-4-3
70014f82,4-3-3,3-5-2
57d45e71,4-4-2,4-2-3-1
382938bc,4-4-2,3-4-1-2
7ec09edd,3-5-1-1,4-2-3-1
9386e11d,3-5-2,3-4-1-2
32105364,4-2-3-1,4-4-2
84339198,3-4-3,3-5-2
c436b02c,4-4-2(d),4-4-2
d504580d,4-4-2(d),3-5-2
2a61e6b3,4-2-3-1,3-5-2
60341b54,4-2-3-1,4-3-3
0826aea6,3-5-2,4-3-3
f260f704,3-5-1-1,3-5-2
27917bbd,3-4-1-2,4-3-3
2b01c68a,4-3-3,4-3-3
de16a772,4-3-3,4-4-1-1
5d32941f,3-5-2,4-4-2(d)
6237b77f,3-5-2,4-4-2(d)
0326af7e,3-5-2,3-4-1-2
3ac8069d,4-2-3-1,3-5-2
a8b82bb0,3-4-3,4-2-3-1
fb06cc65,4-4-2(d),4-4-2(d)
de72f334,4-3-3,3-5-2
813ea7be,3-5-2,4-3-3
ba549b1e,4-3-3,3-5-2
27c01148,4-3-3,4-4-2(d)
14afe9c6,4-3-3,4-4-1-1
5f3fe07d,3-5-2,4-2-3-1
e55b020e,3-4-1-2,3-4-3
5dba4b71,3-5-2,3-5-2
a9c723e3,4-4-2(d),3-4-1-2
2b67d770,3-5-2,4-3-3
355e9742,3-4-1-2,4-3-3
1dea6b5e,4-4-2(d),4-3-3
79509455,3-5-2,4-4-2
a47ce106,4-4-2,3-4-1-2
a56b68f2,3-4-3,3-5-1-1
7fb132b4,3-5-2,3-4-3
c88fa28b,4-4-2(d),4-4-2(d)
6d0c347f,3-5-2,3-5-2
3d263c0c,4-4-2(d),4-2-3-1
ab5a64e6,4-2-3-1,3-4-3
798a19ce,3-4-1-2,4-3-3
fb27614b,3-5-2,4-3-2-1
7b837163,4-4-2(d),3-4-1-2
d5dc14b8,3-4-3,4-4-2(d)
c6a08826,4-3-3,3-4-3
8d99b6b9,4-4-2(d),3-5-2
af15f020,4-3-3,3-5-2
d110cc88,4-3-3,4-4-2
48229e4d,4-2-3-1,4-2-3-1
847fbff1,3-4-3,3-5-2
ab7e6f6a,3-5-2,3-5-2
38ef4b7d,3-5-1-1,4-3-3
98d312ac,3-4-3,3-5-1-1
4317b763,4-4-2(d),4-4-2(d)
95b95a98,4-2-3-1,3-4-1-2
bed42d99,3-4-3,4-3-3
a7d7a94e,3-5-2,4-3-3
7e76d4d6,3-4-1-2,3-5-2
1fb0e314,3-5-2,3-4-3
5a8c1572,3-4-3,4-4-2(d)
5dd39b2c,3-5-2,4-1-4-1
b3269aca,3-4-1-2,4-4-2(d)
0d46187e,4-4-2(d),3-5-2
a1177e74,3-5-2,3-5-2
c822ab60,4-3-3,3-4-3
86a3ee41,4-4-2,4-4-2(d)
4c786abf,4-4-2(d),4-2-3-1
1ace8aaa,3-5-2,4-2-3-1
d62041b9,3-5-1-1,3-5-2
527484ae,4-4-2(d),3-4-3
ec745de3,4-4-2(d),3-5-2
855b79d4,4-3-3,3-4-3
d91017ad,3-5-2,4-3-3
6a7d53e1,3-4-1-2,3-5-2
18840243,3-4-1-2,4-3-3
109f472f,3-5-2,3-5-2
fe310ec0,3-4-1-2,4-4-2(d)
c1eb9f50,4-2-3-1,4-4-2(d)
686d7ed4,4-2-3-1,3-5-2
66ed3756,4-2-3-1,4-3-3
5026bc07,3-5-2,4-4-2(d)
035b9138,3-5-1-1,3-4-3
f99dc9fe,4-2-3-1,3-4-3
7bdb3ce3,4-4-2(d),4-2-3-1
2efbb915,4-4-2(d),3-5-2
3472d845,3-5-2,3-4-3
d960f719,4-4-2,4-2-3-1
467d496a,4-3-3,3-5-2
497798e1,4-3-3,3-5-2
b64ce217,4-3-3,4-4-2(d)
2444c7ef,4-4-2(d),3-5-2
11170e59,3-4-3,4-3-3
9d7eb76c,4-4-2(d),4-4-2(d)
81cec5cf,3-5-2,4-4-2(d)
0e1aa64b,3-4-1-2,4-4-2(d)
dd08475c,4-2-3-1,4-4-2
4410ed27,3-4-1-2,3-5-2
3dfaf9b4,3-5-2,4-4-2
96fb099e,3-5-1-1,4-4-2(d)
cdb7b0cf,4-1-4-1,4-3-3
0148cb07,3-5-2,3-5-1-1
a480ae7a,4-4-2(d),3-4-1-2
d1c79e58,3-5-2,3-5-2
63b092b4,4-4-2,3-4-1-2
c3c909d6,4-4-2(d),4-2-3-1
8f542d14,3-5-2,4-2-3-1
18839ced,3-5-2,3-4-1-2
be084a46,4-4-2(d),4-4-2(d)
69d4c194,4-3-3,3-5-2
12d0d3b3,4-4-2(d),4-2-3-1
45a928c4,4-3-3,3-5-2
73f92283,4-2-3-1,4-4-2
b68dc4ea,4-2-3-1,3-5-2
4c1cbd79,3-5-1-1,4-4-2(d)
3444ce4b,3-4-1-2,4-4-2(d)
4754d203,4-4-2(d),4-2-3-1
215d7497,4-2-3-1,3-5-2
03171f2d,3-4-3,3-5-2
07b1998d,4-3-3,4-3-3
86cc1b86,4-3-3,3-5-1-1
5181f1fc,3-5-2,4-2-3-1
da587b4e,4-3-3,4-2-3-1
a95e968b,4-3-3,3-5-1-1
fc94b998,3-5-2,3-4-1-2
c01005cd,4-4-2,4-3-3
79ea19d6,4-4-2(d),3-5-2
537cf17f,4-4-2,3-4-1-2
b701c357,3-5-2,4-4-2(d)
28b51481,3-5-2,3-5-2
ea544224,4-3-3,4-2-3-1
a36cd4fc,4-4-2(d),4-3-3
8ab6d4c0,3-4-1-2,4-4-2(d)
90e89892,4-3-3,4-4-2
d72ad0d5,3-5-2,3-5-2
0d88781a,4-2-3-1,3-5-2
b0ede599,4-2-3-1,3-5-2
d1f9e7d1,4-2-3-1,4-4-2(d)
96d5142a,3-4-1-2,3-5-2
7e327803,4-4-2,3-5-2
66e2d276,4-4-2(d),4-4-2(d)
cf57501d,3-5-2,4-3-3
6c36b7f9,3-5-2,3-4-1-2
64d52be7,4-3-3,4-4-1-1
c501d180,3-5-2,4-4-2(d)
b94c6b3c,4-4-2(d),4-4-1-1
51b61759,4-3-3,4-3-3
c0bac5fc,3-5-2,3-5-2
05f6d0c2,3-5-2,3-5-2
2946d9e8,4-3-3,4-1-4-1
57d4957f,3-4-1-2,4-2-3-1
3b6507f6,4-3-3,4-4-2(d)
0f6ebeb9,3-5-2,4-2-3-1
ee0308d1,3-4-3,3-4-3
d96391e7,3-5-2,4-4-2
26bbc02a,3-5-1-1,4-4-2(d)
47ad14ea,4-4-2(d),3-4-1-2
efd700b6,3-4-1-2,4-5-1
e224af01,4-2-3-1,4-3-2-1
8d1e3269,4-3-2-1,4-4-2(d)
732cea3e,4-4-2(d),4-3-3
4b0489b2,4-2-3-1,4-3-3
21a85f0f,4-4-2(d),4-4-2(d)
e75fecfe,4-3-3,4-3-3
18d1f4f9,3-4-1-2,4-4-2
7d3b20e6,3-4-3,3-4-3
6c411ec8,4-4-2(d),3-5-2
319c3373,4-2-3-1,3-4-1-2
61a7ee2d,4-3-3,4-2-3-1
dc816e12,4-2-3-1,3-5-2
71fca453,3-5-2,3-5-2
0d2f0bfa,4-3-2-1,3-5-2
c7506830,4-4-2,4-4-2(d)
53df47dc,4-4-2(d),4-2-3-1
8f370809,3-5-2,4-2-3-1
64202847,3-5-2,4-3-2-1
46b11d4b,3-5-2,4-4-2(d)
c9eded12,3-4-3,3-4-1-2
d3815642,3-4-3,4-3-3
48d7fa77,4-4-2(d),4-2-3-1
9965b7ce,4-3-3,4-4-2(d)
d5147fd0,4-2-3-1,4-3-3
c870e65e,4-4-2(d),3-5-2
fc06c687,3-5-2,3-4-1-2
9fc85829,3-5-2,4-2-3-1
eb12043e,4-2-3-1,3-4-3
56a6b396,4-2-3-1,3-5-2
b7aca984,4-4-2(d),4-3-2-1
0c8847d2,4-3-3,4-4-2
bdaebb99,3-4-1-2,4-3-3
b924eec7,4-4-2(d),3-5-2
4729665f,4-3-3,3-5-2
bae24797,4-3-2-1,4-4-2
d47d92d7,3-5-2,4-3-3
6986f646,3-5-2,3-4-1-2
1dadbcaa,3-5-2,4-2-3-1
a8cdf836,3-4-3,4-3-3
d5867ce6,4-4-2,4-4-2(d)
9587a6b9,3-5-2,3-5-2
dc13e242,3-4-3,3-5-2
e673ce9b,4-2-3-1,4-4-2(d)
aa1b597c,4-3-3,4-4-2(d)
6ba0fa51,3-5-2,4-4-2
5afdc2eb,4-2-3-1,3-4-3
501f868e,4-3-3,3-5-2
af53ca66,4-4-2,3-5-2
1f804ab6,4-3-3,4-3-3
5b4d3822,3-5-2,3-5-2
f4a91ad0,4-3-3,3-4-3
28e3f6cf,3-5-2,4-2-3-1
c29fc8cd,4-4-2(d),4-2-3-1
4d8d8572,3-4-1-2,3-5-2
dfc9a38c,4-4-2(d),4-4-2
a73b807f,3-5-2,4-2-3-1
9025bbe5,3-5-2,3-5-2
b9252e68,3-4-3,3-4-1-2
2104f4e6,3-5-2,3-5-2
1808c963,4-3-3,3-5-2
616e22ee,3-4-3,3-5-2
a0cb6940,4-4-2,4-2-3-1
58a281a4,4-2-3-1,3-5-2
6e318964,4-3-3,4-4-2(d)
bfd19bd0,4-2-3-1,4-4-2(d)
94221afe,4-3-2-1,4-1-4-1
992a9b6c,4-2-3-1,4-2-3-1
d7d81564,4-3-3,3-5-2
3741fa7c,3-5-2,3-5-2
d6f40768,4-4-2,3-4-3
f6a65910,3-4-1-2,3-5-2
6eaa2d6c,4-4-2(d),3-4-3
49236a42,3-5-2,3-4-1-2
2b131af8,4-4-2,4-3-3
97c2d01d,3-5-2,3-4-3
ecad1892,4-2-3-1,4-2-3-1
6d548812,3-5-2,3-4-1-2
9f8ea9de,3-4-3,4-4-2
a0d5f40b,3-4-1-2,4-3-3
a1d940ef,3-5-2,4-2-3-1
e307e4b1,4-3-3,4-4-2(d)
6e54e5fd,3-5-2,4-3-2-1
e38d97d7,4-4-2(d),3-5-2
b0859f3c,4-3-3,3-5-2
b175fd39,3-5-2,4-4-1-1
342f9a57,4-4-2(d),4-4-2(d)
d15818f6,4-2-3-1,3-5-2
282c05ad,3-4-1-2,4-1-4-1
58f06b8f,3-5-2,3-4-3
c2b25480,4-4-2(d),3-5-2
b0c770e4,4-2-3-1,4-3-3
2352cfdc,4-3-3,4-3-2-1
db8bff69,4-3-2-1,4-3-3
ba3e212b,3-5-2,3-5-2
b8ca4f50,4-2-3-1,3-4-3
ef152c0d,4-3-2-1,4-3-3
f35dfd9b,4-2-3-1,3-5-2
d2801f5c,4-3-3,4-4-2
c39988ae,3-5-2,4-2-3-1
731a430e,3-5-2,3-5-2
903297ed,4-2-3-1,4-3-2-1
5cd79f53,3-5-2,3-4-3
2dca2b92,4-3-3,3-5-2
0a142183,4-3-2-1,3-4-1-2
333ca4d6,4-3-2-1,4-2-3-1
ceecf227,4-3-3,4-2-3-1
9cfb3488,4-4-2,3-4-3
81983acf,4-2-3-1,3-5-2
bdb59761,3-5-2,3-5-2
3e2338d1,4-3-3,3-5-2
8f0d9171,4-2-3-1,4-3-2-1
629ac3e4,3-4-1-2,4-3-3
cfacfcaa,3-4-3,3-5-2
f5729c17,3-5-2,4-2-3-1
8eee2633,3-4-1-2,3-5-2
dc1379d4,4-3-3,4-4-2(d)
e1f17567,4-4-2(d),4-2-3-1
711e1d1f,4-2-3-1,4-3-3
7509e314,4-3-3,3-5-2
38851d41,3-4-3,4-3-3
b661835e,3-4-1-2,3-5-2
9637c1c8,3-5-2,4-4-2(d)
d54044f1,3-4-1-2,4-2-3-1
75012b50,3-4-3,3-5-2
ab192cc2,4-2-3-1,4-5-1
38c0ba71,4-3-3,3-5-2
7a2893f2,4-4-2(d),3-4-1-2
13355abd,3-4-1-2,3-4-1-2
107698b8,3-5-2,3-4-3
fcc08302,4-2-3-1,4-2-3-1
1cba2796,4-4-2,4-3-3
d5ff17b3,3-5-2,3-4-3
fb94d82b,4-3-3,4-4-2
2e6a73af,4-2-3-1,3-4-1-2
4d6b7469,4-2-2-2,3-4-1-2
399a5268,3-5-2,3-5-2
0331e718,3-5-2,4-3-3
a9a5d7eb,4-3-3,3-4-1-2
0f3622bf,3-4-1-2,4-4-2(d)
9da7a1f8,3-4-3,4-3-3
155edfa9,3-5-2,4-2-3-1
0d5984e4,3-5-2,4-2-3-1
52d389e6,3-5-2,4-4-1-1
65316256,3-4-3,4-3-3
15a48a02,4-2-3-1,3-5-2
dac442cc,4-3-3,3-4-3
65350322,4-2-3-1,4-4-2(d)
a12f8897,3-5-2,4-2-3-1
18e2c00a,3-4-1-2,4-3-3
5ddc4157,4-3-3,3-5-2
7a311dd9,4-4-1-1,4-4-2
7da5685f,3-5-2,3-5-2
7d3492a0,3-4-1-2,3-4-3
1b7463ab,4-2-3-1,3-4-3
e77b4ee8,4-3-3,3-5-2
b8d24d75,4-3-3,3-5-2
384d0cd5,4-4-2,4-3-3
8ef15379,3-4-3,3-4-1-2
10c1d3be,3-5-2,4-3-3
1a567ac6,3-4-1-2,4-4-2
2fdd3ca1,3-4-1-2,4-3-2-1
7210abad,3-4-3,4-3-3
889c695c,4-1-4-1,4-2-3-1
14d20c4d,4-1-4-1,3-5-2
47b869bf,3-4-3,3-4-1-2
3c6e39f7,3-5-2,4-2-3-1
1085d180,4-3-3,3-4-3
69c87fd8,4-3-3,3-4-3
833e8af0,4-3-2-1,4-4-2
a2cc1cad,4-4-1-1,4-2-3-1
b44bf8d9,3-4-3,3-4-3
c7aef1f9,3-5-2,4-4-1-1
e2fa228f,3-4-1-2,4-3-2-1
fcd04483,4-3-3,4-2-3-1
add6aa58,3-4-1-2,3-4-3
8f6f39fd,3-4-1-2,4-4-2
11ba6feb,4-4-2,3-5-2
85ebe97d,4-2-3-1,4-3-3
608ba7e4,4-2-3-1,4-3-3
6e569080,3-4-3,3-4-3
4215369c,4-2-3-1,4-3-3
d39cb4e3,4-3-2-1,3-5-2
3dd32d74,3-5-2,3-5-2
ca532f16,3-4-1-2,3-4-1-2
328d9e11,4-4-2,3-4-1-2
05650a7d,3-4-3,3-4-3
95476842,3-5-2,4-3-3
069123b2,4-2-3-1,4-2-3-1
71c493e6,4-3-3,4-4-1-1
6ed7c7da,4-3-3,3-5-2
d2bd21de,4-4-2,4-4-2
705f5fe5,3-5-2,3-4-1-2
27ba435a,4-4-2,4-3-2-1
e128fda4,3-4-3,3-4-1-2
588b69d5,4-3-3,3-5-2
6d15b9b8,3-4-1-2,4-2-3-1
d5ac1520,4-2-3-1,4-2-3-1
859ed9c8,4-1-4-1,4-3-3
f525b6e8,4-1-4-1,3-4-3
ab64eb44,3-4-1-2,3-5-2
4f400c38,4-4-2,4-4-2
a97c607e,3-4-1-2,3-4-3
c7b804c0,4-5-1,4-4-2
bd1039f3,3-5-2,4-3-3
ac261955,3-5-2,3-5-2
8eb861f9,4-2-3-1,3-5-2
22a89a37,4-4-2,4-3-3
ae7acfba,3-5-2,3-4-1-2
d0a7b712,4-3-3,4-2-3-1
5bfe966b,4-2-3-1,4-3-2-1
66a750bd,3-4-3,3-5-2
f09e4b58,3-4-1-2,3-5-2
ab419e0b,3-5-2,3-4-1-2
e67f3da1,3-4-3,3-5-2
d2da585b,4-3-3,4-4-2
3ed750d6,4-3-3,3-4-1-2
e5481cdd,3-4-1-2,4-3-3
5d41021d,3-4-3,4-5-1
dd1b303e,4-2-3-1,4-4-2
f37d9898,4-4-1-1,4-2-3-1
6f8b0e57,3-5-2,4-3-2-1
b0e8501c,3-5-2,4-4-2
0a478689,3-4-3,4-2-3-1
7c93a395,3-4-1-2,4-3-3
710a1dbf,3-4-3,3-4-3
d1352c1c,4-4-2,4-4-2
671ca1ba,4-3-3,3-5-2
a49b41b1,3-4-3,3-4-1-2
6277f415,4-3-3,3-4-3
d4584839,4-2-3-1,3-5-2
73dc3e92,4-4-1-1,3-5-2
014d1244,3-5-2,3-4-3
a2f2dce1,4-3-2-1,4-2-3-1
9d9f22b7,4-2-3-1,3-4-1-2
6fc1b0dd,4-2-3-1,3-5-2
34e95e35,3-5-2,4-4-2(d)
e0a20cfe,3-4-3,3-4-3
a3e10e13,4-4-2(d),4-3-3
640f64f3,3-5-2,3-4-1-2
e2711951,4-2-3-1,4-1-4-1
bd0688ef,3-4-3,4-1-4-1
3019a52b,4-2-3-1,4-2-3-1
63e992fa,4-4-2(d),3-4-1-2
68fb3c72,4-3-3,3-5-2
0505790f,4-4-2,4-3-3
87f435d8,3-4-1-2,3-5-2
f35a0315,4-3-3,4-2-3-1
671a6bea,3-4-3,3-5-2
28218c1b,4-2-3-1,3-5-2
25339616,3-5-2,4-2-3-1
813850ed,3-4-3,4-4-2
ddc857bc,4-2-3-1,4-3-3
5ca8fe51,3-5-2,4-3-3
1d2d65d6,4-3-3,3-4-1-2
895c84f1,3-5-2,3-4-3
853ed5b4,3-5-2,4-4-2
4898e655,4-2-3-1,3-5-2
2652d66f,3-5-2,3-4-3
27a44970,3-4-1-2,4-4-2
f89e07c4,3-5-2,3-4-1-2
0ef09e99,4-4-2(d),3-4-3
04102e2d,4-3-2-1,4-2-3-1
a812c1ea,4-2-3-1,4-3-3
2f58ef6d,4-4-2,3-5-2
c51b8075,3-5-2,4-2-3-1
fe73c95f,3-5-2,3-4-3
fb7f9915,4-4-2,4-2-3-1
86fc57b5,4-4-2(d),4-4-2
b6c6dd04,4-3-3,3-5-2
3f8a8da5,3-5-2,4-3-3
8c70e4d2,4-2-3-1,4-3-2-1
0390eade,3-4-3,3-5-2
efe8db7d,4-2-3-1,4-4-2(d)
ed9e30e7,3-4-3,4-4-2
66c85475,3-5-2,3-4-1-2
4a784435,3-5-2,4-2-3-1
c04496c5,4-4-1-1,3-5-2
d2315e70,4-3-2-1,4-2-3-1
537f2b44,4-4-2(d),4-3-3
64b18020,3-5-2,3-5-2
55ef3ddd,3-5-2,3-4-3
ccde29ed,4-2-3-1,3-4-3
6093ca64,3-5-2,3-5-1-1
6e9788e7,3-4-1-2,3-5-2
e2a5c42a,4-2-3-1,4-2-3-1
e6ef7801,4-3-3,4-2-3-1
59f00a82,4-4-2(d),3-5-2
8314abe6,4-3-3,4-4-2
be251e3d,3-4-3,3-5-2
57755213,4-2-3-1,3-4-3
3efc9351,4-4-2,4-3-2-1
0889467c,3-4-3,4-3-2-1
8f049744,4-3-3,4-4-2(d)
05327d94,3-4-3,3-5-2
fd391825,4-4-1-1,4-4-2
297456f4,4-2-3-1,4-3-3
1d982a6b,3-5-2,3-5-2
d9fa0ada,3-5-2,3-4-3
f34a17fc,3-4-3,3-5-2
da88eb92,4-3-2-1,3-4-3
1342ef74,4-4-2(d),3-5-2
fe4a67f1,4-2-3-1,4-2-3-1
713a05a0,4-2-3-1,3-4-3
50294529,3-5-2,3-5-2
34d0c3c5,4-3-3,3-4-3
5f84e7d6,4-4-2,3-4-3
91f4fc0c,4-2-3-1,4-3-2-1
6f88f246,4-4-2,4-2-3-1
1e1de965,3-5-2,3-5-2
1fd43ae7,3-4-3,3-5-2
c0cdd5ef,4-3-3,4-1-4-1
bab2a928,3-5-2,3-5-2
91e79ece,4-2-3-1,4-2-3-1
a1946d0e,4-2-3-1,3-5-2
6fe2a910,4-3-2-1,4-4-2
bdbd3cea,3-4-3,3-4-3
4b30dfa6,3-5-2,3-5-2
dac00d76,4-2-3-1,4-3-3
529dc319,4-2-3-1,3-5-2
7ef8ee8f,4-2-3-1,4-3-3
2813d64e,4-3-3,3-4-3
52feedf3,3-5-2,4-4-1-1
d930fb08,3-5-2,4-3-2-1
3dbc3efe,4-3-3,3-5-1-1
bbc484d9,4-4-2,3-5-2
f124eb7b,3-5-2,3-4-3
93ef5099,3-4-3,4-2-3-1
7b689c67,4-3-3,4-3-3
930b2d30,3-4-3,4-2-3-1
325e496e,3-5-2,4-2-3-1
a4e5ebed,4-4-2,4-2-3-1
50ad79b4,4-3-3,4-4-2(d)
d5c7938e,4-1-4-1,4-3-2-1
08beb229,3-5-2,4-3-3
b51058d7,3-5-2,3-5-2
44411178,3-5-2,4-2-3-1
7201e4de,4-2-3-1,3-5-2
f015f974,3-4-3,4-2-3-1
8b07dcf5,4-2-3-1,3-4-3
851607c8,4-2-3-1,4-4-1-1
7b0d0f68,4-4-2,3-5-2
2bb01afd,4-2-3-1,4-3-3
c3cb40d3,3-5-2,3-5-2
2266b847,4-3-2-1,3-5-2
b021ae83,4-4-2,3-4-1-2
df0a6d79,3-5-2,4-2-3-1
4cdf47d4,4-4-2,4-2-3-1
e4e6e1f4,4-3-3,4-2-3-1
842b86b0,3-4-3,4-4-1-1
b5f73bdc,3-5-2,4-2-3-1
2dd73236,4-3-3,4-2-3-1
1dab0587,3-4-3,3-5-1-1
c2e0d138,3-5-1-1,3-4-3
a69937eb,4-4-1-1,3-5-2
0d8fbf46,4-4-2(d),3-5-2
7d1527e6,4-4-2(d),4-2-3-1
5bac0634,4-3-2-1,4-4-2
45ea2eb0,3-5-2,4-3-3
91d5a777,4-2-3-1,3-5-2
dde07477,4-2-3-1,4-2-3-1
c46eb263,3-4-3,3-4-3
7ca08670,3-5-2,4-2-3-1
fe3251cd,3-5-2,4-3-2-1
89bf4a35,3-5-2,3-5-2
56d99aa2,3-4-3,3-4-3
1cacbabc,4-4-2,4-2-3-1
93d98765,3-5-2,4-3-2-1
83e1c7a4,4-2-3-1,3-5-2
568d1b20,3-4-3,3-5-2
6eecf6a6,4-2-3-1,3-4-1-2
b53612b6,4-2-3-1,3-5-2
3315da73,4-3-3,3-5-2
fd0874c0,3-5-2,3-5-2
50c9b56a,3-5-2,4-2-3-1
e856730d,4-3-3,3-5-2
2d1025ac,3-4-1-2,4-2-3-1
49700a7d,3-4-3,4-4-1-1
54b2dc2b,3-5-2,3-5-2
999f6c1e,4-2-3-1,4-2-3-1
df01ce1a,4-3-3,3-4-3
147553a0,4-3-2-1,4-2-3-1
658bd9df,4-4-2,3-5-2
1ed9b04f,4-3-2-1,4-3-2-1
9e79367d,4-2-3-1,3-5-2
f4dedbff,3-5-2,3-5-2
17d4228c,3-4-1-2,4-1-4-1
e5caed3a,4-4-2,3-5-2
43c9cc75,4-2-3-1,3-5-2
74933162,3-4-1-2,3-4-3
eb671bf1,3-5-2,3-4-3
b5800971,4-2-3-1,4-3-3
1c0d714a,4-2-3-1,4-4-2
6fd79a80,4-5-1,3-4-1-2
1d4dd956,3-5-2,4-2-3-1
20cfca5c,4-2-3-1,3-5-1-1
fca08d02,3-4-3,3-5-2
3ecf5600,3-5-1-1,4-2-3-1
ffaf26ec,4-3-3,3-5-2
aadbce2e,3-4-3,3-5-2
c0ff856b,3-4-3,4-4-2(d)
44801875,4-4-2,4-2-3-1
98db05a7,4-3-3,4-4-1-1
88aa48fa,3-5-2,3-4-3
e958f63e,4-2-3-1,3-4-3
b1cc62a1,3-5-2,4-3-3
03eb2f20,4-4-1-1,3-5-1-1
fed096cc,4-2-3-1,3-4-3
e0f2e6fa,3-4-1-2,4-3-2-1
1abc7190,3-4-3,4-3-3
0c2829db,3-4-3,3-5-2
9f1e76e2,3-5-2,4-4-2
7e73b874,4-3-2-1,4-2-3-1
73e858c4,3-5-1-1,3-4-3
899e3324,3-5-2,3-5-2
620ad368,3-4-3,4-3-3
a9bddb47,4-2-3-1,3-4-1-2
611d29c5,3-5-2,3-5-2
3b4e31e1,3-5-2,3-5-2
b352906f,4-4-2,4-2-3-1
b36d3fe6,3-5-2,4-3-2-1
3f3078ab,3-4-3,4-2-3-1
63557942,3-5-2,4-2-3-1
08f034fc,4-4-2(d),4-4-2(d)
8fcafae1,3-5-2,3-5-2
d5a77034,4-2-3-1,4-2-3-1
d934636d,4-4-2,4-4-2
396901a3,4-3-3,3-5-1-1
28af631e,3-4-3,3-5-2
70b79e1d,3-5-2,3-5-2
1fca8ac2,4-3-2-1,4-2-3-1
2c868a79,4-3-3,4-3-3
60801f11,3-4-3,3-4-3
54e27908,3-5-2,3-5-2
8e965bce,4-2-3-1,4-3-3
3eb9b409,3-4-3,3-5-2
a35c9150,4-4-2,3-4-3
9d98d56a,3-5-2,4-3-3
853c68d3,4-3-2-1,4-4-2(d)
32d2f8ec,4-2-3-1,3-5-2
440aefd4,3-4-3,3-4-3
41af7da5,3-4-3,4-2-3-1
5a88c8e6,3-5-2,3-4-3
1480cba5,4-2-3-1,4-3-3
23417b4f,3-5-2,3-5-2
bcbcda2a,4-2-3-1,4-4-2
6a8f8283,4-3-3,4-2-3-1
a4ae010f,3-4-3,3-5-2
32b6852d,4-4-1-1,3-5-2
ee2d76d2,3-4-1-2,3-4-3
7ad2759a,3-5-2,4-2-3-1
41e36d40,3-5-2,3-5-2
56c143c0,3-4-3,4-3-3
04a08854,3-5-2,4-3-3
9cf96502,3-4-1-2,3-5-2
931a8279,3-5-2,3-4-1-2
03561585,3-5-2,3-4-3
41043f0c,4-2-3-1,4-2-3-1
507ed629,4-3-3,3-5-2
46bba2c0,4-2-3-1,3-5-2
544ba273,3-4-1-2,4-2-3-1
5e0dc1b3,4-3-2-1,3-4-3
75abc6dd,4-4-2,3-5-2
9ff2cb4e,4-1-4-1,4-2-3-1
a6718ed1,4-2-3-1,4-2-3-1
622fe52e,4-1-4-1,4-1-4-1
17e0800d,4-2-3-1,4-2-2-1-1
